Date,Time,Price,Source,Name
2022-01-06,01:49:19.878884,$1492,https://www.newegg.com/p/1FT-00DM-00011,COLORFUL iGame GeForce RTX 3070 Ti 8GB GDDR6X PCI Express 4.0 x16 Video Card RTX 3070 Ti Advanced OC 8G
2022-01-06,01:49:19.878884,$1498,https://www.newegg.com/p/1FT-0009-00688,MSI Suprim GeForce RTX 3070 Ti 8GB GDDR6X PCI Express 4.0 x16 Video Card RTX 3070 Ti SUPRIM X 8G
2022-01-06,01:49:19.878884,$1499,https://www.newegg.com/p/1FT-0009-00830,MSI Suprim GeForce RTX 3070 8GB GDDR6 PCI Express 4.0 Video Card RTX 3070 SUPRIM X 8G
2022-01-06,01:49:19.878884,$1499,https://www.newegg.com/p/1FT-001K-00DG1,EVGA GeForce RTX 3070 XC3 Ultra Gaming 8GB GDDR6 iCX3 ARGB Graphics Card - LHR
2022-01-06,01:49:19.878884,$1499,https://www.newegg.com/p/1FT-001K-00DU8,"EVGA GeForce RTX 3070 Ti 8GB FTW3 Ultra 08G-P5-3797-KL Video Conference Bundle (Speaker Mic, Monitor, Webcam)"
2022-01-06,01:49:19.878884,$1499,https://www.newegg.com/p/1FT-001K-00DN3,"EVGA GeForce RTX 3070 FTW3 ULTRA GAMING Video Card, 08G-P5-3767-KL, 8GB GDDR6, iCX3 Technology, ARGB LED, Metal Backplate, LHR"
2022-01-06,01:49:19.878884,$1499,https://www.newegg.com/p/1FT-001K-00DN8,"EVGA GeForce RTX 3070 XC3 Ultra Gaming, 08G-P5-3755-KL, 8GB GDDR6, iCX3 Cooling, ARGB LED, Metal Backplate, LHR"
2022-01-06,01:49:19.878884,$1500,https://www.newegg.com/p/1FT-0009-00833,MSI Gaming GeForce RTX 3070 8GB GDDR6 PCI Express 4.0 Video Card RTX 3070 GAMING TRIO
2022-01-06,01:49:19.878884,$1512,https://www.newegg.com/p/1FT-001K-00DV5,"EVGA GeForce RTX 3070 XC3 Black Gaming, 08G-P5-3751-KL, 8GB GDDR6, iCX3 Cooling, ARGB LED, LHR"
2022-01-06,01:49:19.878884,$1512,https://www.newegg.com/p/1FT-0009-008C9,MSI Gaming GeForce RTX 3070 Ti 8GB GDRR6X 256-Bit HDMI/DP Nvlink Tri-Frozr 2 Ampere Architecture OC
2022-01-06,01:49:19.878884,$1536,https://www.newegg.com/mis-geforce-rtx-3070-ti-rtx-3070-ti-suprim-x-8g/p/1FT-00BC-00009,"MIS GeForce RTX 3070 Ti SUPRIM X 8G  (LHR) Video Card,8GB 256-bit GDDR6X PCI Express 4.0 x16,1860MHz Core Frequency,1×HDMI2.1 interface, 3×DisplayPort1.4a interface"
2022-01-06,01:49:19.878884,$1540,https://www.newegg.com/asus-geforce-rtx-3070-ti-rog-strix-rtx3070ti-o8g-gaming/p/N82E16814126511,ASUS ROG Strix GeForce RTX 3070 Ti 8GB GDDR6X PCI Express 4.0 Video Card ROG-STRIX-RTX3070TI-O8G-GAMING
